taxa,GBSv4names,WGStaxa,GDDDaystoSilk,GDDDaystoTassel,TasselLength,MainSpikeLength,TasselPrimaryBranches,TasselBranchLength,SpikeletsMainSpike,SpikeletsPrimaryBranch,SecondaryBranchNumber,EarHeight,LeafLength,LeafWidth,UpperLeafAngle,MiddleLeafAngle,CobDiameter,CobWeight,EarDiameter,EarLength,SeedSetLength,EarRowNumber,EarWeight,EarRankNumber,KernelWeight20
Z003E0040,#N/A,#N/A,478.2551532,957.3392511,21.88510474,288.3043031,5.150032464,0.202431849,0.091455161,0.248751124,154.9423882,149.1130551,79.845372,647.4457987,-0.740010868,0.134243609,61.80055754,10.24724125,0.170757858,22.14059546,0.23741721,31.72230855,125.6910341,83.34862755,-0.699523048
Z003E0041,#N/A,#N/A,478.8310589,991.9451365,53.25095196,309.5759914,5.291905282,0.288310037,-0.063379433,0.08204689,173.851517,166.1987422,105.1035387,734.5132379,0.19524166,0.112893263,59.82684724,10.31747787,0.168972315,22.20400165,-0.033372499,30.49557134,129.2430457,82.58564628,-0.563055124
Z003E0042,#N/A,#N/A,472.1767237,975.529643,13.43749021,310.2965127,5.336706358,-0.035862164,-0.059089019,-0.116688661,179.6207055,144.8707114,89.09571421,711.6839494,0.434552103,-0.124997285,59.28673666,10.89205415,0.170090991,21.977034,-0.409307368,30.29336135,110.6132885,82.74165323,-0.12301019
Z003E0043,#N/A,#N/A,432.0980625,887.8069502,11.37225241,306.7352208,5.375020367,-0.473259043,-0.460680498,-0.116688661,166.571835,139.3922502,63.12796355,642.4021473,-0.253960217,0.037044832,59.61984634,10.90474032,0.170046883,22.24120494,0.444660203,33.22798278,127.896149,85.30794144,0.09449569
Z003E0044,#N/A,#N/A,471.9004922,978.1078224,11.21172138,310.9666705,5.319138593,-0.090671157,0.020928752,0.489774858,178.2162484,137.0821007,81.83870264,680.196772,1.543066181,0.193175835,60.51450019,9.733408346,0.169289514,22.93178829,0.474164727,33.76331957,132.4201411,89.2487661,-0.053576686
Z003E0045,#N/A,#N/A,458.2142033,940.9532448,16.09560942,323.6230365,5.419013819,0.249870131,0.147984463,-0.374932017,171.3945998,153.3374242,91.37859339,767.7501477,0.38989003,0.609235551,59.77270859,10.47511436,0.169568927,21.95105192,0.468087803,33.54003862,131.0238316,85.38351091,0.129171019
Z003E0046,#N/A,#N/A,443.7637983,889.9802855,14.13219924,298.80813,5.30961168,-0.440762781,-0.340371973,-0.850940509,178.0156117,163.2982628,82.24707667,738.2152754,0.545179572,0.307468263,62.05281132,10.25936316,0.169824612,22.91696984,0.575575751,28.60343015,126.813906,80.74400588,-0.072509682
Z003E0047,#N/A,#N/A,455.3450832,936.5250902,35.4400628,293.7532417,5.271758811,-0.831019065,-0.283004968,-0.582199159,167.7831387,143.6603823,72.67387763,695.3322064,-0.138300009,0.200851759,60.38835624,10.23294025,0.17368573,22.22655734,0.352793441,31.17414376,112.3098277,80.84581272,1.038499814
Z003E0048,#N/A,#N/A,462.3479732,990.148741,30.84848222,274.6825265,5.048426941,0.385763094,0.091455161,0.499241166,158.5538493,151.5253167,90.97021936,721.1897511,0.316132716,-0.219812177,59.45235634,10.83819167,0.169425404,21.0524386,-0.268487398,27.50073256,113.7887821,81.21438888,0.107130501
Z003E0049,#N/A,#N/A,473.8947716,952.2547111,30.70344538,376.5270386,5.426486551,0.618055533,0.091455161,0.248751124,179.8213422,125.9962434,70.62487924,773.5362025,1.175726164,0.105658371,59.9749537,11.21667776,0.165576929,22.19533722,0.207982664,30.44228735,128.3387257,82.61875016,-0.536360415
Z003E0050,#N/A,#N/A,450.7991266,931.0408926,24.92367489,379.9161115,5.526212006,0.909788814,0.620197629,0.939892954,186.8436277,149.3530888,83.95923606,729.0044,0.436729208,0.142455653,60.8311457,10.43306586,0.169149699,22.56906099,0.540457516,31.93344948,146.6833515,98.53360828,0.362957963
Z003E0051,#N/A,#N/A,487.2899041,1051.387355,27.1225295,333.6179295,5.443784418,-0.145361919,-0.830428191,-0.342537341,175.4073343,160.7888965,93.44333847,760.9921684,1.499822134,0.637499185,58.79550851,11.14692864,0.17090493,23.11168048,0.612008137,36.7175361,138.7419564,84.15475197,-0.50320366
Z003E0052,#N/A,#N/A,449.8747053,910.2578516,10.71941309,369.4616833,5.510570488,-0.213688477,0.706622815,-0.068391726,180.6238891,132.9177051,75.39843914,726.3264801,0.148135074,0.129156024,60.30384123,10.70815439,0.173708391,23.17184585,0.84942018,31.67544769,117.262103,77.89775614,0.34684154
Z003E0053,#N/A,#N/A,447.5366208,928.6216645,23.32557183,364.0621435,5.539489035,-0.125516699,0.244046135,0.070260022,174.2035139,139.0742684,72.13646613,679.0454126,0.612714174,0.151521382,58.30129924,10.98446017,0.170104969,22.05407403,0.537844726,31.79200144,131.1691793,88.56297378,-0.263602281
Z003E0054,#N/A,#N/A,457.8329149,979.5390744,27.10158128,297.5444079,5.171901689,0.098897165,0.091455161,-0.155281428,170.7926896,146.8308687,85.99236717,748.5775102,-0.167839598,0.02994445,59.22528142,11.08882107,0.169828035,23.22031264,0.266517917,32.76718323,126.9132189,83.6297157,-0.000340046
Z003E0055,#N/A,#N/A,466.2845836,956.0486117,3.169710532,359.2370228,5.484704435,0.205653071,0.004425352,-0.717227942,173.400967,154.83155,87.95427462,785.8715439,0.839109523,0.239950754,60.04875786,11.03072498,0.168128376,21.88573975,0.568469739,34.35542363,131.5093853,84.01072043,-0.496427346
Z003E0056,#N/A,#N/A,449.5989127,954.6852578,26.93960936,322.7039659,5.409308125,0.148145219,0.20222054,-0.342230112,171.9965099,153.8354661,90.80787359,736.9137386,0.119090301,0.104184838,58.2019317,11.44329831,0.168977803,21.14202528,0.129749847,30.13267432,124.6581491,87.03700564,0.276954416
Z003E0057,#N/A,#N/A,459.9128833,994.8637155,21.70733491,365.3508573,5.506308778,-0.304181209,0.179192729,0.497450123,185.840444,168.2786821,96.51507154,786.5723714,0.260168721,0.147110076,60.51954859,10.2751965,0.169090695,23.52557922,0.402656161,34.86143324,126.334612,91.71333928,-0.427083782
Z003E0058,#N/A,#N/A,449.0573359,916.7713937,1.10143635,340.8195654,5.462339731,-0.085742071,-0.134043977,-0.374932017,195.8722803,136.4039986,73.11555996,711.350222,0.661372287,0.237985431,59.65865986,10.60811765,0.165995935,20.04587401,-0.575867851,26.9533342,112.4513163,84.53212295,-0.697673813
Z003E0059,#N/A,#N/A,485.4231239,1008.372821,29.52265811,363.5449077,5.556486782,-0.516121412,0.179192729,-0.01905047,183.2321666,154.2927619,86.0952305,721.3566367,0.429358304,0.333168402,59.59441539,10.28381949,0.171504179,20.70984072,-0.262557867,34.04497005,119.6756885,103.8543138,-0.344158336
Z003E0060,#N/A,#N/A,468.2886368,977.3489522,25.89794152,354.1884705,5.466160799,0.046016881,-0.235975249,-0.034400727,178.2162484,151.3452565,87.3837464,808.6455816,1.371260096,0.356306292,60.40989507,10.43869761,0.168891606,22.28024855,0.904587894,31.50533197,125.8956543,91.21237415,0.407204319
Z003E0061,#N/A,#N/A,462.5423217,954.161393,12.59598443,326.0355969,5.396126137,-0.056466084,-0.73260907,-0.123711219,178.0156117,141.3844179,81.73783464,720.4442929,0.263013906,0.333168402,59.08557735,11.6443733,0.168418823,21.77490529,-0.027074586,30.66929451,109.4010453,79.07417863,0.058266065
Z003E0062,#N/A,#N/A,463.7331614,981.1103534,19.60191355,297.3146403,5.063382806,-0.415058626,-0.632633002,-0.24459192,167.582502,163.2982628,89.09571421,695.865272,0.519520247,0.472956122,60.30632736,10.99284501,0.169408202,20.60569788,-0.414000001,29.57088654,135.4126236,92.87128979,-0.464416091
Z003E0063,#N/A,#N/A,472.7188781,998.4497001,-3.085525973,370.9078834,5.487543177,0.114917603,0.028207212,-0.123711219,179.6207055,157.8198016,99.93939031,783.2184113,0.694537044,-0.014922218,62.36552131,9.845418929,0.169153632,21.6327786,-0.115167686,30.87961358,137.8158141,87.87624805,-0.969032127
Z003E0064,#N/A,#N/A,470.4876118,970.3558237,8.866718897,309.1476744,5.372404792,-0.109757389,0.289958108,-0.123711219,187.0442644,177.2434368,107.9294674,768.9190341,1.114452537,0.267399121,59.97227871,10.02055233,0.170114407,22.3187218,0.664192264,34.6753658,127.086974,82.7934819,0.024248032
Z003E0065,#N/A,#N/A,446.7480759,920.6755619,26.8779802,357.6286492,5.614539404,-0.739978803,-0.235975249,-0.472570209,196.2735538,169.0257449,97.22847128,798.5364976,1.160768383,0.466771121,61.621019,9.88734584,0.16931918,22.5666443,0.645589494,34.02881062,138.4116379,92.49809451,0.128147843
Z003E0066,#N/A,#N/A,459.481294,936.3887819,32.55922759,329.941647,5.46031754,0.383331029,-0.734427303,0.247208603,178.4168852,148.7613696,74.49858745,704.6256155,-0.714274087,-0.279188007,60.83666783,11.11521893,0.174662022,22.68834435,0.379944968,31.31360553,120.6627025,88.31754186,-0.284417616
Z003E0067,#N/A,#N/A,451.6686029,923.804495,21.99649231,286.1709091,5.239785987,0.168411612,-0.340903247,-0.451859062,161.9646736,149.8511307,81.10563708,685.2026825,0.160555739,-0.288133388,58.39468402,10.60802698,0.168739486,25.04836038,0.879518396,35.40863641,129.4291612,87.70499648,-0.335416462
Z003E0068,#N/A,#N/A,462.7190235,928.2484167,19.16692525,325.6627635,5.339751062,-0.253260593,-0.116197998,-0.44719809,182.8308931,135.4079148,74.82771934,727.9208038,0.590879029,0.428131408,59.95382848,11.22355664,0.172337669,21.79271931,-0.541108968,30.31704232,111.5936122,79.91788186,0.054340779
Z003E0069,#N/A,#N/A,477.2711299,958.7871425,32.75749966,324.7718748,5.359433729,0.366359896,0.147984463,-0.342230112,178.8181586,166.4618251,78.36413513,723.6981348,0.369151615,-0.143685552,59.89490927,10.8000417,0.166531304,21.5247657,0.428803484,31.75136969,132.2366759,88.77242737,-0.756261499
Z003E0070,#N/A,#N/A,459.585586,940.2298844,22.24676837,365.751426,5.528432473,-0.243001149,-0.001943303,0.072550929,168.986959,152.718915,89.57811435,773.1565311,0.796872833,0.066945348,59.90380362,9.899619508,0.169733913,23.27146864,1.156511217,33.70388996,116.8356558,80.5455701,0.879589352
Z003E0071,#N/A,#N/A,464.7270298,941.9114552,4.562869771,396.2532968,5.62070687,-0.106340359,0.687584516,0.371779432,176.6111546,146.9870706,85.16325235,742.8848797,1.708606973,0.63081443,60.68421141,11.1549154,0.16999552,23.73899682,1.051233409,35.92798513,123.3112945,88.01223882,0.670967406
Z003E0072,#N/A,#N/A,466.1346833,961.4422551,-0.737270203,323.0376236,5.410615124,0.322008295,0.091455161,-0.472570209,173.8022405,168.776724,89.666434,776.7607867,0.128015549,0.398143129,61.3681137,10.33620316,0.169116246,20.08498249,-0.802009977,27.22338639,120.5495014,76.20799051,-1.008495981
Z003E0073,#N/A,#N/A,466.1706324,941.7175963,28.72989876,310.2965127,5.375162099,0.319986496,-0.376403432,0.157149724,171.5952365,137.8981244,70.83268078,743.0209495,-0.418715851,-0.304918986,58.55451678,11.22942227,0.168828724,23.06869056,-0.024234579,31.8412046,123.824459,86.87859417,0.294101187
Z003E0074,#N/A,#N/A,457.916368,956.4298482,-4.760841112,292.9251384,5.329370608,-0.522599326,-0.307265727,-0.568078791,164.1716776,159.5128146,101.8721047,713.3358999,1.596963529,0.196211673,61.59747019,10.73817814,0.169697207,21.05141173,-0.329721797,28.2025916,115.7768748,80.90429829,-1.191978165
Z003E0075,#N/A,#N/A,455.3553442,944.1606908,0.670132078,367.5573756,5.492519868,0.403085555,0.383107062,0.808682249,182.8308931,146.1158162,79.6788376,731.3141445,0.898720675,-0.18957486,60.50495892,11.11756852,0.172625931,22.69030035,0.010916302,28.99768925,116.5629568,72.07546535,0.097375377
Z003E0076,#N/A,#N/A,461.3051136,951.5254202,13.46325623,333.273278,5.328118534,0.669419254,0.179192729,0.042291912,180.021979,137.4000825,69.1205214,720.8948248,0.916091943,-0.288070901,59.75881975,11.3085745,0.170084604,22.85543866,0.395721893,32.64355305,123.9695519,86.68193036,0.536556482
Z003E0077,#N/A,#N/A,475.0093158,1004.317219,-9.995010806,271.7797047,5.206600536,-0.115814269,-0.460680498,-0.330978361,164.3723143,128.2608766,79.3331224,601.3036215,1.754753191,0.336736798,61.88357809,9.91637292,0.170376849,21.80862997,0.209628463,29.89900964,121.309098,78.68885599,0.097414324
Z003E0078,#N/A,#N/A,468.5251155,980.1134799,17.85780602,322.9078284,5.341357405,0.740023076,0.179192729,0.070260022,172.5984201,146.3648372,87.95427462,793.5068466,0.504774237,0.06871446,59.23846826,10.90283546,0.170306627,22.70662111,0.755479559,32.62008673,123.1161236,86.33038799,-0.136823323
Z003E0079,#N/A,#N/A,451.5239407,909.8538218,22.79302952,339.1323531,5.359388262,0.521531498,0.450196531,0.070260022,183.4328033,157.3217596,85.67139544,759.9409272,-0.144699973,0.341915141,60.11286176,10.87314484,0.172451464,23.25736732,0.314418705,32.56188773,120.1725127,81.04297716,0.264935881
Z003E0080,#N/A,#N/A,454.7334358,948.3149482,24.52987996,330.4512227,5.357172714,1.111750298,0.610126858,-0.123711219,177.1144608,157.3217596,79.96419749,717.9413376,-0.084969672,-0.312125262,59.8241877,10.74499194,0.168615776,20.1334377,-0.167497736,30.09059884,136.4944717,94.95834792,-0.316301329
Z003E0081,#N/A,#N/A,467.7813208,965.2510439,41.3914571,309.0327906,5.256018798,0.633617507,0.553891059,0.248751124,181.0251626,147.2837954,83.43111918,733.309483,-0.141020525,-0.011142223,60.75327784,10.12210253,0.169196122,22.63347313,0.271338423,31.1166425,125.5446806,82.90685717,0.444168432
Z003E0082,#N/A,#N/A,452.1072963,927.5579664,34.97279775,365.751426,5.479489548,0.293377377,0.300961596,0.070260022,184.8372604,140.0369692,76.51574961,788.7749721,-0.023912274,0.244154946,59.24602902,10.99531444,0.171985858,21.82845309,0.675924358,31.34642917,117.8912271,91.9556144,-0.565157712
Z003E0083,#N/A,#N/A,489.4123944,1052.632208,28.38919122,370.7254054,5.430799381,0.271057092,0.028207212,0.157149724,190.254452,146.0468554,88.68734018,796.254863,1.449180602,-0.021374149,61.26528761,10.30682119,0.173851782,23.87801198,0.160039878,31.92502036,130.9844528,86.01777035,0.613027504
Z003E0084,#N/A,#N/A,465.3563298,914.6036221,18.91255648,347.5188725,5.456521231,0.39551947,0.147984463,-0.472570209,169.3882325,147.2837954,75.23512562,773.2081726,-0.14562651,-0.427875574,61.29601662,10.32105181,0.17132867,20.56383556,-0.318127577,30.03401534,107.3034894,83.3032605,-0.130601022
Z003E0085,#N/A,#N/A,456.0767233,913.4016262,14.94316945,334.6518839,5.421687115,0.14426477,-0.054839217,-0.123711219,178.2162484,133.4157471,66.83764222,754.0840119,-0.500302042,0.326002909,61.23345905,10.64795874,0.167757522,20.62382855,-0.280852196,28.84272971,126.671166,81.73535471,0.074200948
Z003E0086,#N/A,#N/A,461.5428375,941.2410481,20.27272484,302.635595,5.355237518,0.008383526,-0.647136086,-0.764521333,178.8181586,131.4235794,69.69124119,712.434836,-0.429022773,-0.501338456,59.97903198,10.82477306,0.175343714,21.68677813,-0.391875886,28.81648448,108.1486888,80.93676815,-0.348977674
Z003E0087,#N/A,#N/A,466.9407146,969.6254224,4.621374327,360.2709772,5.456232577,-0.12029589,-0.460680498,-0.221349411,171.9965099,161.804137,97.65651113,756.98744,-0.547885604,-0.050802758,62.45587937,9.534592816,0.169909848,21.45935748,-0.925962329,26.49784148,96.81186705,73.22087294,-0.676423595
Z003E0088,#N/A,#N/A,470.7692365,950.9377466,17.08143136,338.3281663,5.436420615,-0.284230815,-0.340371973,-0.451859062,174.6047874,136.9020406,73.68627975,739.0465108,0.105992038,-0.178077122,60.19417759,10.99955566,0.170240905,20.09029957,-0.669494148,27.34540883,110.6810001,76.39699986,-0.792784064
Z003E0089,#N/A,#N/A,463.1236199,980.5777668,8.378241788,377.8223791,5.528813199,-0.412526111,0.179192729,0.399043771,193.6652763,134.9864949,76.44734581,776.6514005,1.251536491,-0.10952516,59.13867026,11.01366273,0.168966935,22.50405796,0.589090334,32.21132293,142.2834202,88.93503014,0.450281305
Z003E0090,#N/A,#N/A,465.389231,953.2963327,0.906406748,288.0041041,5.342190221,-0.785795631,-0.726031466,-0.7548681,159.3563962,146.5448974,80.69726305,688.5065835,0.738132392,0.766359384,61.53637562,9.49631054,0.17025334,23.38071183,0.392780503,32.22103168,124.8688633,87.0708316,1.106258889
Z003E0091,#N/A,#N/A,469.7123907,960.3509321,5.262820957,281.6621923,5.18268924,-0.096730139,-0.283004968,-0.306896289,165.7767714,116.4823215,65.12548283,718.7420955,0.89001592,0.192466048,60.33493733,10.90374906,0.169316711,22.56145183,-0.03066299,29.09701094,121.511769,82.2624156,0.592383077
Z003E0092,#N/A,#N/A,457.7177662,909.8713981,33.666575,346.9444533,5.394976459,0.914811156,0.225176458,0.727780572,181.0251626,134.9098729,67.40836201,714.9878504,-0.186149033,0.269241134,60.68975358,11.05255366,0.17569339,21.26862057,-0.173924339,29.95588309,113.5881493,81.10470639,-0.39482456
Z003E0093,#N/A,#N/A,459.0754212,927.8989802,24.20654345,378.6523894,5.632953849,-0.412194947,-0.142576785,0.191776629,172.7990568,143.8746276,78.25203811,734.2068283,1.295898424,0.928247374,59.5361742,11.00960402,0.163628399,24.22644924,1.192646284,36.61138779,131.3031804,91.72741598,1.301720973
